Country,Satellite Altimetry Year,Satellite Altimetry
Angola,2002.3334,27.466604
Angola,2002.4166,-48.422813
Angola,2002.5,-69.9861
Angola,2002.5834,-58.920622
Angola,2002.6666,-37.432738
Angola,2002.75,-16.184298
Angola,2002.8334,-15.875183
Angola,2002.9166,-0.267498
Angola,2003,2.54872
Angola,2003.0834,37.37795
Angola,2003.1666,24.189528
Angola,2003.25,9.979039
Angola,2003.3334,-16.593497
Angola,2003.4166,-41.21428
Angola,2003.5,-42.086415
Angola,2003.5834,-32.507695
Angola,2003.6666,-7.69662
Angola,2003.75,7.766461
Angola,2003.8334,6.496142
Angola,2003.9166,13.220541
Angola,2004,11.673461
Angola,2004.0834,20.972786
Angola,2004.1666,2.517529
Angola,2004.25,-22.951553
Angola,2004.3334,-30.310525
Angola,2004.4166,-53.032923
Angola,2004.5,-74.85723
Angola,2004.5834,-52.231982
Angola,2004.6666,-18.342337
Angola,2004.75,10.701858
Angola,2004.8334,5.731328
Angola,2004.9166,3.867108
Angola,2005,32.651853
Angola,2005.0834,51.269628
Angola,2005.1666,37.5131
Angola,2005.25,8.315105
Angola,2005.3334,-43.849044
Angola,2005.4166,-52.941643
Angola,2005.5,-36.218908
Angola,2005.5834,-39.38043
Angola,2005.6666,-30.84335
Angola,2005.75,14.310779
Angola,2005.8334,24.087895
Angola,2005.9166,11.110431
Angola,2006,9.209704
Angola,2006.0834,32.060403
Angola,2006.1666,47.858853
Angola,2006.25,21.409204
Angola,2006.3334,3.732418
Angola,2006.4166,-20.746991
Angola,2006.5,-34.706812
Angola,2006.5834,-42.70962
Angola,2006.6666,-11.849398
Angola,2006.75,3.244066
Angola,2006.8334,4.674529
Angola,2006.9166,6.494019
Angola,2007,35.291076
Angola,2007.0834,40.931422
Angola,2007.1666,40.734157
Angola,2007.25,24.868123
Angola,2007.3334,24.30764
Angola,2007.4166,-10.98384
Angola,2007.5,-10.076259
Angola,2007.5834,-31.360935
Angola,2007.6666,-5.562739
Angola,2007.75,20.889314
Angola,2007.8334,24.557985
Angola,2007.9166,2.071196
Angola,2008,4.117143
Angola,2008.0834,24.016153
Angola,2008.1666,31.256907
Angola,2008.25,51.540475
Angola,2008.3334,36.523264
Angola,2008.4166,-4.745352
Angola,2008.5,-16.682895
Angola,2008.5834,-32.496493
Angola,2008.6666,-4.914442
Angola,2008.75,12.309172
Angola,2008.8334,45.246053
Angola,2008.9166,22.543652
Angola,2009,21.183288
Angola,2009.0834,49.81431
Angola,2009.1666,45.96038
Angola,2009.25,47.6916
Angola,2009.3334,37.660804
Angola,2009.4166,4.160266
Angola,2009.5,-26.352275
Angola,2009.5834,-22.665216
Angola,2009.6666,-7.522568
Angola,2009.75,17.39321
Angola,2009.8334,22.510262
Angola,2009.9166,26.029512
Angola,2010,37.224088
Angola,2010.0834,52.618075
Angola,2010.1666,37.61813
Angola,2010.25,6.804815
Angola,2010.3334,5.659925
Angola,2010.4166,-5.209127
Angola,2010.5,-24.583254
Angola,2010.5834,-13.596809
Angola,2010.6666,5.310312
Angola,2010.75,24.245514
Angola,2010.8334,53.84196
Angola,2010.9166,45.36688
Angola,2011,50.337743
Angola,2011.0834,75.95976
Angola,2011.1666,85.50423
Angola,2011.25,72.198026
Angola,2011.3334,6.839895
Angola,2011.4166,-4.453155
Angola,2011.5,-18.319676
Angola,2011.5834,-9.228479
Angola,2011.6666,-11.781781
Angola,2011.75,36.808137
Angola,2011.8334,41.64815
Angola,2011.9166,17.683135
Angola,2012,2.490229
Angola,2012.0834,16.356181
Angola,2012.1666,50.808482
Angola,2012.25,53.001534
Angola,2012.3334,24.910739
Angola,2012.4166,-2.730608
Angola,2012.5,-25.973447
Angola,2012.5834,-6.581939
Angola,2012.6666,2.850786
Angola,2012.75,51.16012
Angola,2012.8334,64.59728
Angola,2012.9166,44.858634
Angola,2013,57.91643
Angola,2013.0834,58.08632
Angola,2013.1666,53.24045
Angola,2013.25,61.753206
Angola,2013.3334,34.21947
Angola,2013.4166,-12.02149
Angola,2013.5,-9.328887
Angola,2013.5834,1.381093
Angola,2013.6666,-6.067459
Angola,2013.75,26.351431
Angola,2013.8334,39.079316
Angola,2013.9166,43.242738
Angola,2014,32.47237
Angola,2014.0834,55.38376
Angola,2014.1666,51.664528
Angola,2014.25,53.740583
Angola,2014.3334,48.00621
Angola,2014.4166,0.865997
Angola,2014.5,-17.344883
Angola,2014.5834,-8.763587
Angola,2014.6666,1.223043
Angola,2014.75,26.262242
Angola,2014.8334,49.024433
Angola,2014.9166,21.647714
Angola,2015,20.499902
Angola,2015.0834,66.91833
Angola,2015.1666,93.25139
Angola,2015.25,68.70556
Angola,2015.3334,47.89385
Angola,2015.4166,-2.225107
Angola,2015.5,-1.417006
Angola,2015.5834,2.800387
Angola,2015.6666,21.909282
Angola,2015.75,49.98852
Angola,2015.8334,64.569995
Angola,2015.9166,49.343813
Angola,2016,63.09338
Angola,2016.0834,98.81499
Angola,2016.1666,95.65635
Angola,2016.25,78.470446
Angola,2016.3334,38.779642
Angola,2016.4166,12.552985
Angola,2016.5,20.527635
Angola,2016.5834,-1.727068
Angola,2016.6666,20.337304
Angola,2016.75,53.474475
Angola,2016.8334,70.29108
Angola,2016.9166,59.933297
Angola,2017,60.733765
Angola,2017.0834,51.57398
Angola,2017.1666,44.381503
Angola,2017.25,54.05296
Angola,2017.3334,41.3085
Angola,2017.4166,25.546284
Angola,2017.5,6.236228
Angola,2017.5834,10.342356
Angola,2017.6666,40.032983
Angola,2017.75,49.150296
Angola,2017.8334,50.350834
Angola,2017.9166,46.229105
Angola,2018,60.872145
Angola,2018.0834,101.588994
Angola,2018.1666,89.91533
Angola,2018.25,80.59423
Angola,2018.3334,52.332588
Angola,2018.4166,33.79349
Angola,2018.5,0.339648
Angola,2018.5834,6.193074
Angola,2018.6666,23.137286
Angola,2018.75,61.509248
Angola,2018.8334,75.965405
Angola,2018.9166,38.768504
Angola,2019,64.98401
Angola,2019.0834,91.74396
Angola,2019.1666,89.67773
Angola,2019.25,67.5441
Angola,2019.3334,54.814033
Angola,2019.4166,38.85513
Angola,2019.5,53.342875
Angola,2019.5834,16.719418
Angola,2019.6666,39.27756
Angola,2019.75,95.31239
Angola,2019.8334,130.44956
Angola,2019.9166,96.611954
Angola,2020,96.90695
Angola,2020.0834,110.4831
Angola,2020.1666,96.73672
Angola,2020.25,83.44961
Angola,2020.3334,61.284203
Angola,2020.4166,38.15688
Angola,2020.5,40.64304
Angola,2020.5834,25.987554
Angola,2020.6666,34.09291
Angola,2020.75,63.75735
Angola,2020.8334,96.246436
Angola,2020.9166,52.371915
Angola,2021,58.203984
Angola,2021.0834,93.1598
Angola,2021.1666,78.71964
Angola,2021.25,101.82138
Angola,2021.3334,69.85194
Angola,2021.4166,49.88555
Angola,2021.5,44.49327
Angola,2021.5834,37.572276
Angola,2021.6666,39.609075
Angola,2021.75,88.87135
Angola,2021.8334,94.51607
Angola,2021.9166,71.66071
Angola,2022,51.50083
Angola,2022.0834,68.91262
Angola,2022.1666,81.940755
Angola,2022.25,58.134656
Angola,2022.3334,56.042995
Angola,2022.4166,56.13265
Angola,2022.5,9.872945
Angola,2022.5834,22.539912
Angola,2022.6666,45.73539
Angola,2022.75,97.293295
Angola,2022.8334,115.0385
Angola,2022.9166,73.78093
Angola,2023,79.40127
Angola,2023.0834,107.1489
Angola,2023.1666,84.036775
Angola,2023.25,125.01287
Angola,2023.3334,98.737
Angola,2023.4166,60.828008
Angola,2023.5,44.192974
Angola,2023.5834,54.5427
Angola,2023.6666,52.683752
Angola,2023.75,98.250136
Angola,2023.8334,107.04271
Angola,2023.9166,111.497544
Angola,2024,86.92739
Angola,2024.0834,88.0231
Angola,2024.1666,115.92721
Angola,2024.25,123.80173
Angola,2024.3334,95.75749
Angola,2024.4166,53.007852
Angola,2024.5,37.267633
Angola,2024.5834,43.112315
Angola,2024.6666,82.09255
Angola,2024.75,98.04439
Angola,2024.8334,94.68736
Angola,2024.9166,97.537145
Antigua and Barbuda,1992.0834,
Antigua and Barbuda,1992.1666,
Antigua and Barbuda,1992.25,
Antigua and Barbuda,1992.3334,
Antigua and Barbuda,1992.4166,
Antigua and Barbuda,1992.5,
Antigua and Barbuda,1992.5834,
Antigua and Barbuda,1992.6666,
Antigua and Barbuda,1992.75,31.032365
Antigua and Barbuda,1992.8334,-3.258142
Antigua and Barbuda,1992.9166,-15.543497
Antigua and Barbuda,1993,-46.20728
Antigua and Barbuda,1993.0834,-63.09032
Antigua and Barbuda,1993.1666,-104.89518
Antigua and Barbuda,1993.25,-75.543106
Antigua and Barbuda,1993.3334,-60.946587
Antigua and Barbuda,1993.4166,-54.145753
Antigua and Barbuda,1993.5,-1.817177
Antigua and Barbuda,1993.5834,29.71502
Antigua and Barbuda,1993.6666,14.199444
Antigua and Barbuda,1993.75,61.018858
Antigua and Barbuda,1993.8334,59.468564
Antigua and Barbuda,1993.9166,22.602871
Antigua and Barbuda,1994,-3.684586
Antigua and Barbuda,1994.0834,-50.68108
Antigua and Barbuda,1994.1666,-65.82781
Antigua and Barbuda,1994.25,-66.07713
Antigua and Barbuda,1994.3334,-49.405064
Antigua and Barbuda,1994.4166,-25.81018
Antigua and Barbuda,1994.5,-0.90688
Antigua and Barbuda,1994.5834,26.80595
Antigua and Barbuda,1994.6666,63.60571
Antigua and Barbuda,1994.75,51.369503
Antigua and Barbuda,1994.8334,23.47136
Antigua and Barbuda,1994.9166,-6.838304
Antigua and Barbuda,1995,-48.111554
Antigua and Barbuda,1995.0834,-66.4946
Antigua and Barbuda,1995.1666,-99.78051
Antigua and Barbuda,1995.25,-84.912226
Antigua and Barbuda,1995.3334,-78.62637
Antigua and Barbuda,1995.4166,-56.683335
Antigua and Barbuda,1995.5,-16.012954
Antigua and Barbuda,1995.5834,-3.29728
Antigua and Barbuda,1995.6666,-7.535257
Antigua and Barbuda,1995.75,14.894526
Antigua and Barbuda,1995.8334,14.800137
Antigua and Barbuda,1995.9166,-38.967557
Antigua and Barbuda,1996,-71.49124
Antigua and Barbuda,1996.0834,-95.40921
Antigua and Barbuda,1996.1666,-111.025944
Antigua and Barbuda,1996.25,-108.8175
Antigua and Barbuda,1996.3334,-86.87777
Antigua and Barbuda,1996.4166,-70.685156
Antigua and Barbuda,1996.5,-23.724005
Antigua and Barbuda,1996.5834,-2.733759
Antigua and Barbuda,1996.6666,-21.209883
Antigua and Barbuda,1996.75,25.554959
Antigua and Barbuda,1996.8334,29.097224
Antigua and Barbuda,1996.9166,-6.958543
Antigua and Barbuda,1997,-44.804268
Antigua and Barbuda,1997.0834,-52.77019
Antigua and Barbuda,1997.1666,-62.05889
Antigua and Barbuda,1997.25,-63.451044
Antigua and Barbuda,1997.3334,-12.034986
Antigua and Barbuda,1997.4166,-6.230628
Antigua and Barbuda,1997.5,11.681369
Antigua and Barbuda,1997.5834,40.08945
Antigua and Barbuda,1997.6666,79.473354
Antigua and Barbuda,1997.75,76.88246
Antigua and Barbuda,1997.8334,54.524373
Antigua and Barbuda,1997.9166,4.556781
Antigua and Barbuda,1998,-21.47016
Antigua and Barbuda,1998.0834,-47.362655
Antigua and Barbuda,1998.1666,-48.13294
Antigua and Barbuda,1998.25,-62.013634
Antigua and Barbuda,1998.3334,-38.826153
Antigua and Barbuda,1998.4166,-22.29916
Antigua and Barbuda,1998.5,24.641298
Antigua and Barbuda,1998.5834,15.045331
Antigua and Barbuda,1998.6666,24.38455
Antigua and Barbuda,1998.75,46.11039
Antigua and Barbuda,1998.8334,41.962907
Antigua and Barbuda,1998.9166,5.129454
Antigua and Barbuda,1999,-22.68671
Antigua and Barbuda,1999.0834,-56.41948
Antigua and Barbuda,1999.1666,-75.27961
Antigua and Barbuda,1999.25,-63.366175
Antigua and Barbuda,1999.3334,-70.82459
Antigua and Barbuda,1999.4166,-49.515884
Antigua and Barbuda,1999.5,-49.239382
Antigua and Barbuda,1999.5834,-31.308416
Antigua and Barbuda,1999.6666,-5.470858
Antigua and Barbuda,1999.75,-0.475344
Antigua and Barbuda,1999.8334,1.76826
Antigua and Barbuda,1999.9166,-20.896226
Antigua and Barbuda,2000,-71.32968
Antigua and Barbuda,2000.0834,-93.1827
Antigua and Barbuda,2000.1666,-107.97282
Antigua and Barbuda,2000.25,-94.054736
Antigua and Barbuda,2000.3334,-70.20345
Antigua and Barbuda,2000.4166,-34.80714
Antigua and Barbuda,2000.5,-11.856095
Antigua and Barbuda,2000.5834,17.204812
Antigua and Barbuda,2000.6666,37.06904
Antigua and Barbuda,2000.75,36.554202
Antigua and Barbuda,2000.8334,19.41104
Antigua and Barbuda,2000.9166,25.43592
Antigua and Barbuda,2001,18.04502
Antigua and Barbuda,2001.0834,-11.143554
Antigua and Barbuda,2001.1666,-25.695937
Antigua and Barbuda,2001.25,-29.937433
Antigua and Barbuda,2001.3334,13.147717
Antigua and Barbuda,2001.4166,22.996929
Antigua and Barbuda,2001.5,37.35365
Antigua and Barbuda,2001.5834,33.452906
Antigua and Barbuda,2001.6666,49.04362
Antigua and Barbuda,2001.75,83.051436
Antigua and Barbuda,2001.8334,60.994785
Antigua and Barbuda,2001.9166,12.534472
Antigua and Barbuda,2002,-20.307953
Antigua and Barbuda,2002.0834,-39.378375
Antigua and Barbuda,2002.1666,-56.324426
Antigua and Barbuda,2002.25,-68.07478
Antigua and Barbuda,2002.3334,-58.248013
Antigua and Barbuda,2002.4166,-20.190965
Antigua and Barbuda,2002.5,-9.049488
Antigua and Barbuda,2002.5834,13.038682
Antigua and Barbuda,2002.6666,64.47431
Antigua and Barbuda,2002.75,85.55933
Antigua and Barbuda,2002.8334,59.884433
Antigua and Barbuda,2002.9166,39.890625
Antigua and Barbuda,2003,26.939658
Antigua and Barbuda,2003.0834,34.969926
Antigua and Barbuda,2003.1666,22.577684
Antigua and Barbuda,2003.25,-25.242455
Antigua and Barbuda,2003.3334,-5.234608
Antigua and Barbuda,2003.4166,7.199833
Antigua and Barbuda,2003.5,40.53249
Antigua and Barbuda,2003.5834,45.849156
Antigua and Barbuda,2003.6666,51.0956
Antigua and Barbuda,2003.75,54.167196
Antigua and Barbuda,2003.8334,32.458153
Antigua and Barbuda,2003.9166,-14.481603
Antigua and Barbuda,2004,-51.610433
Antigua and Barbuda,2004.0834,-62.06662
Antigua and Barbuda,2004.1666,-68.27539
Antigua and Barbuda,2004.25,-72.21684
Antigua and Barbuda,2004.3334,-63.040525
Antigua and Barbuda,2004.4166,-13.21029
Antigua and Barbuda,2004.5,18.771056
Antigua and Barbuda,2004.5834,79.4049
Antigua and Barbuda,2004.6666,76.90017
Antigua and Barbuda,2004.75,65.12831
Antigua and Barbuda,2004.8334,43.51762
Antigua and Barbuda,2004.9166,0.152712
Antigua and Barbuda,2005,-38.354285
Antigua and Barbuda,2005.0834,-80.80683
Antigua and Barbuda,2005.1666,-59.148967
Antigua and Barbuda,2005.25,-40.869407
Antigua and Barbuda,2005.3334,-45.461286
Antigua and Barbuda,2005.4166,11.067516
Antigua and Barbuda,2005.5,22.365328
Antigua and Barbuda,2005.5834,50.051354
Antigua and Barbuda,2005.6666,54.045655
Antigua and Barbuda,2005.75,33.951845
Antigua and Barbuda,2005.8334,36.46706
Antigua and Barbuda,2005.9166,8.793351
Antigua and Barbuda,2006,-18.656127
Antigua and Barbuda,2006.0834,-22.058293
Antigua and Barbuda,2006.1666,-54.12898
Antigua and Barbuda,2006.25,-62.724955
Antigua and Barbuda,2006.3334,-28.774519
Antigua and Barbuda,2006.4166,-20.835666
Antigua and Barbuda,2006.5,11.566862
Antigua and Barbuda,2006.5834,54.56055
Antigua and Barbuda,2006.6666,120.51819
Antigua and Barbuda,2006.75,108.66956
Antigua and Barbuda,2006.8334,64.10654
Antigua and Barbuda,2006.9166,35.62893
Antigua and Barbuda,2007,-19.897
Antigua and Barbuda,2007.0834,-37.743185
Antigua and Barbuda,2007.1666,-45.119688
Antigua and Barbuda,2007.25,-40.81858
Antigua and Barbuda,2007.3334,-8.528638
Antigua and Barbuda,2007.4166,57.095986
Antigua and Barbuda,2007.5,87.53609
Antigua and Barbuda,2007.5834,85.47046
Antigua and Barbuda,2007.6666,95.86267
Antigua and Barbuda,2007.75,95.643945
Antigua and Barbuda,2007.8334,63.18409
Antigua and Barbuda,2007.9166,35.02301
Antigua and Barbuda,2008,4.710941
Antigua and Barbuda,2008.0834,-29.040996
Antigua and Barbuda,2008.1666,-41.775867
Antigua and Barbuda,2008.25,-48.762348
Antigua and Barbuda,2008.3334,-43.952335
Antigua and Barbuda,2008.4166,-15.871543
Antigua and Barbuda,2008.5,17.748827
Antigua and Barbuda,2008.5834,31.848244
Antigua and Barbuda,2008.6666,29.879862
Antigua and Barbuda,2008.75,30.353246
Antigua and Barbuda,2008.8334,11.777177
Antigua and Barbuda,2008.9166,-34.959294
Antigua and Barbuda,2009,-60.322173
Antigua and Barbuda,2009.0834,-79.1635
Antigua and Barbuda,2009.1666,-83.288945
Antigua and Barbuda,2009.25,-96.759565
Antigua and Barbuda,2009.3334,-82.56262
Antigua and Barbuda,2009.4166,-50.190084
Antigua and Barbuda,2009.5,-18.984403
Antigua and Barbuda,2009.5834,36.100294
Antigua and Barbuda,2009.6666,47.927428
Antigua and Barbuda,2009.75,81.69033
Antigua and Barbuda,2009.8334,69.22887
Antigua and Barbuda,2009.9166,52.423816
Antigua and Barbuda,2010,-1.648871
Antigua and Barbuda,2010.0834,5.110773
Antigua and Barbuda,2010.1666,3.631661
Antigua and Barbuda,2010.25,-3.027851
Antigua and Barbuda,2010.3334,-9.73835
Antigua and Barbuda,2010.4166,39.136678
Antigua and Barbuda,2010.5,7.731984
Antigua and Barbuda,2010.5834,27.536262
Antigua and Barbuda,2010.6666,32.081705
Antigua and Barbuda,2010.75,43.971658
Antigua and Barbuda,2010.8334,33.716727
Antigua and Barbuda,2010.9166,23.80312
Antigua and Barbuda,2011,-6.318228
Antigua and Barbuda,2011.0834,-49.53513
Antigua and Barbuda,2011.1666,-62.485777
Antigua and Barbuda,2011.25,-41.73146
Antigua and Barbuda,2011.3334,-42.824045
Antigua and Barbuda,2011.4166,16.446967
Antigua and Barbuda,2011.5,13.13912
Antigua and Barbuda,2011.5834,30.487929
Antigua and Barbuda,2011.6666,53.339314
Antigua and Barbuda,2011.75,72.06056
Antigua and Barbuda,2011.8334,78.482434
Antigua and Barbuda,2011.9166,46.95842
Antigua and Barbuda,2012,16.446382
Antigua and Barbuda,2012.0834,-6.701746
Antigua and Barbuda,2012.1666,0.768851
Antigua and Barbuda,2012.25,7.663171
Antigua and Barbuda,2012.3334,12.72252
Antigua and Barbuda,2012.4166,49.816508
Antigua and Barbuda,2012.5,62.06471
Antigua and Barbuda,2012.5834,99.63992
Antigua and Barbuda,2012.6666,88.42706
Antigua and Barbuda,2012.75,95.093235
Antigua and Barbuda,2012.8334,104.75149
Antigua and Barbuda,2012.9166,18.94626
Antigua and Barbuda,2013,-11.364152
Antigua and Barbuda,2013.0834,-36.627274
Antigua and Barbuda,2013.1666,-50.01637
Antigua and Barbuda,2013.25,-74.858464
Antigua and Barbuda,2013.3334,-64.38962
Antigua and Barbuda,2013.4166,-23.737904
Antigua and Barbuda,2013.5,-4.341724
Antigua and Barbuda,2013.5834,10.095959
Antigua and Barbuda,2013.6666,42.516254
Antigua and Barbuda,2013.75,60.71784
Antigua and Barbuda,2013.8334,78.88606
Antigua and Barbuda,2013.9166,62.165137
Antigua and Barbuda,2014,7.244847
Antigua and Barbuda,2014.0834,-13.576035
Antigua and Barbuda,2014.1666,-33.496782
Antigua and Barbuda,2014.25,-18.995926
Antigua and Barbuda,2014.3334,-4.3432
Antigua and Barbuda,2014.4166,11.378484
Antigua and Barbuda,2014.5,47.40621
Antigua and Barbuda,2014.5834,65.72359
Antigua and Barbuda,2014.6666,51.95295
Antigua and Barbuda,2014.75,64.56348
Antigua and Barbuda,2014.8334,72.841264
Antigua and Barbuda,2014.9166,48.57759
Antigua and Barbuda,2015,19.791186
Antigua and Barbuda,2015.0834,17.319284
Antigua and Barbuda,2015.1666,-6.765411
Antigua and Barbuda,2015.25,-13.476518
Antigua and Barbuda,2015.3334,25.072113
Antigua and Barbuda,2015.4166,21.491064
Antigua and Barbuda,2015.5,66.98463
Antigua and Barbuda,2015.5834,103.99249
Antigua and Barbuda,2015.6666,118.13579
Antigua and Barbuda,2015.75,127.39846
Antigua and Barbuda,2015.8334,91.29937
Antigua and Barbuda,2015.9166,64.03402
Antigua and Barbuda,2016,29.54336
Antigua and Barbuda,2016.0834,17.618679
Antigua and Barbuda,2016.1666,-24.683015
Antigua and Barbuda,2016.25,-8.316547
Antigua and Barbuda,2016.3334,-20.64916
Antigua and Barbuda,2016.4166,-19.961286
Antigua and Barbuda,2016.5,39.19747
Antigua and Barbuda,2016.5834,46.858247
Antigua and Barbuda,2016.6666,85.94368
Antigua and Barbuda,2016.75,69.187894
Antigua and Barbuda,2016.8334,32.879163
Antigua and Barbuda,2016.9166,34.717806
Antigua and Barbuda,2017,-3.211637
Antigua and Barbuda,2017.0834,-22.531357
Antigua and Barbuda,2017.1666,-41.705996
Antigua and Barbuda,2017.25,-36.75239
Antigua and Barbuda,2017.3334,-24.75731
Antigua and Barbuda,2017.4166,10.705018
Antigua and Barbuda,2017.5,48.06303
Antigua and Barbuda,2017.5834,54.644767
Antigua and Barbuda,2017.6666,47.782987
Antigua and Barbuda,2017.75,58.59612
Antigua and Barbuda,2017.8334,53.032096
Antigua and Barbuda,2017.9166,48.126496
Antigua and Barbuda,2018,16.674796
Antigua and Barbuda,2018.0834,-16.133714
Antigua and Barbuda,2018.1666,-11.20749
Antigua and Barbuda,2018.25,-14.339064
Antigua and Barbuda,2018.3334,-6.20346
Antigua and Barbuda,2018.4166,28.346295
Antigua and Barbuda,2018.5,65.007456
Antigua and Barbuda,2018.5834,55.14882
Antigua and Barbuda,2018.6666,90.1879
Antigua and Barbuda,2018.75,101.60196
Antigua and Barbuda,2018.8334,81.89806
Antigua and Barbuda,2018.9166,57.911936
Antigua and Barbuda,2019,31.215806
Antigua and Barbuda,2019.0834,7.117046
Antigua and Barbuda,2019.1666,-0.212585
Antigua and Barbuda,2019.25,15.388255
Antigua and Barbuda,2019.3334,19.518994
Antigua and Barbuda,2019.4166,28.724698
Antigua and Barbuda,2019.5,65.19361
Antigua and Barbuda,2019.5834,73.14113
Antigua and Barbuda,2019.6666,126.4596
Antigua and Barbuda,2019.75,139.41306
Antigua and Barbuda,2019.8334,95.88243
Antigua and Barbuda,2019.9166,39.590575
Antigua and Barbuda,2020,1.625262
Antigua and Barbuda,2020.0834,19.535111
Antigua and Barbuda,2020.1666,-7.862119
Antigua and Barbuda,2020.25,-10.427623
Antigua and Barbuda,2020.3334,4.098599
Antigua and Barbuda,2020.4166,23.86942
Antigua and Barbuda,2020.5,53.51145
Antigua and Barbuda,2020.5834,88.272505
Antigua and Barbuda,2020.6666,75.39093
Antigua and Barbuda,2020.75,73.80842
Antigua and Barbuda,2020.8334,74.720435
Antigua and Barbuda,2020.9166,21.237902
Antigua and Barbuda,2021,7.45071
Antigua and Barbuda,2021.0834,-4.816436
Antigua and Barbuda,2021.1666,-7.970187
Antigua and Barbuda,2021.25,4.363067
Antigua and Barbuda,2021.3334,11.573516
Antigua and Barbuda,2021.4166,43.500498
